rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
4,17,73158,0.11596059468822172,0.41280199579831933,0.2968414011100976,13,3031,595,0
4,21,48010,0.1612181932530518,0.44054621848739495,0.27932802523434314,13,3031,595,0
4,23,30551,0.08226967172550313,0.3259125525210084,0.24364288079550528,13,3031,595,0
3,19,4635,0.10000953686902013,0.33318671218487395,0.2331771753158538,13,3031,595,0
2,20,36795,0.09987163889805345,0.33129595588235294,0.2314243169842995,13,3031,595,0
3,25,90635,0.03114818747937974,0.2607799369747899,0.22963174949541015,13,3031,595,0
5,23,64861,0.0015117226162982514,0.22559086134453782,0.22407913872823956,13,3031,595,0
4,25,108219,0.006691273507093368,0.22849264705882352,0.22180137355173016,13,3031,595,0
5,17,54456,0.12887209769877928,0.34363839285714287,0.2147662951583636,13,3031,595,0
5,25,11107,0.0,0.2036108193277311,0.2036108193277311,13,3031,595,0
5,24,109543,0.010413229957109865,0.1977284663865546,0.18731523642944475,13,3031,595,0
3,20,51150,0.0,0.18356748949579832,0.18356748949579832,13,3031,595,0
6,25,119081,0.03778404404486968,0.21821822478991595,0.18043418074504627,13,3031,595,0
4,20,45883,0.45216229173540085,0.6296349789915966,0.17747268725619575,13,3031,595,0
5,21,44526,0.14679947830748927,0.32221638655462187,0.1754169082471326,13,3031,595,0
6,21,69155,0.051559664714615636,0.22602415966386555,0.17446449494924993,13,3031,595,0
6,23,130320,5.6705707687231936e-05,0.15617778361344536,0.15612107790575813,13,3031,595,0
7,23,65717,0.000573500907291323,0.15458245798319328,0.15400895707590195,13,3031,595,0
6,24,120112,0.1281806746948202,0.2804030987394958,0.15222242404467562,13,3031,595,0
4,22,17423,0.0007281528373474101,0.14355961134453782,0.1428314585071904,13,3031,595,0
7,25,22193,0.00642707645991422,0.14781381302521007,0.14138673656529585,13,3031,595,0
5,20,38691,0.13561427746618276,0.2722295168067227,0.13661523934053993,13,3031,595,0
8,23,106637,0.05491303406466513,0.19034269957983194,0.1354296655151668,13,3031,595,0
9,23,90942,0.12469069613988783,0.2590270483193277,0.1343363521794399,13,3031,595,0
8,25,32027,0.02611942222038931,0.15674894957983193,0.1306295273594426,13,3031,595,0
9,25,95486,0.000536126690861102,0.13023240546218487,0.12969627877132378,13,3031,595,0
4,19,26867,0.07394553159023425,0.20195640756302521,0.12801087597279098,13,3031,595,0
5,22,115974,0.0013312953645661498,0.12914915966386556,0.12781786429929942,13,3031,595,0
7,24,54210,0.02483967749917519,0.15156906512605042,0.12672938762687525,13,3031,595,0
10,23,87744,0.017462780435499835,0.1439469537815126,0.12648417334601275,13,3031,595,0
7,21,32238,0.00043044787198944244,0.12609637605042018,0.12566592817843072,13,3031,595,0
8,21,19646,0.0030672632794457276,0.12811843487394958,0.12505117159450385,13,3031,595,0
10,25,17694,0.0942899929891125,0.21783088235294118,0.12354088936382868,13,3031,595,0
11,23,102308,0.0068175725833058394,0.1302455357142857,0.12342796313097987,13,3031,595,0
5,19,66562,0.2204872566809634,0.34324448529411766,0.12275722861315427,13,3031,595,0
12,23,83196,0.024210759650280436,0.14583771008403362,0.12162695043375318,13,3031,595,0
6,20,15842,2.0808262537116464,2.2012473739495797,0.12042112023793328,13,3031,595,0
8,24,41895,0.027970090316727154,0.1472951680672269,0.11932507775049975,13,3031,595,0
11,25,63867,0.0001147001814582646,0.11813944327731092,0.11802474309585266,13,3031,595,0
12,25,58989,0.02676251649620587,0.14285714285714285,0.11609462636093698,13,3031,595,0
13,25,23070,0.03752757959419334,0.15249474789915968,0.11496716830496634,13,3031,595,0
9,24,88641,0.0012462368030353018,0.11561186974789917,0.11436563294486386,13,3031,595,0
14,25,72863,0.10401888815572419,0.2175485819327731,0.11352969377704891,13,3031,595,0
15,25,74034,0.0015774496865720883,0.11408219537815126,0.11250474569157917,13,3031,595,0
16,25,74501,0.012934056417024085,0.12396271008403362,0.11102865366700954,13,3031,595,0
6,19,91398,0.001979544704717915,0.1124671743697479,0.11048762966503,13,3031,595,0
10,24,85144,0.004558365638403167,0.11469275210084033,0.11013438646243716,13,3031,595,0
6,22,57445,0.027419787198944244,0.1342174369747899,0.10679764977584566,13,3031,595,0
