rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
8,23,100445,0.1050512754021794,0.2835943943220529,0.1785431189198735,14,3404,665,0
3,20,32479,0.09450434205165982,0.2677064080373258,0.173202065985666,14,3404,665,0
6,24,4648,0.09868006145861118,0.2602368564926882,0.161556795034077,14,3404,665,0
4,20,45883,0.5291413362214982,0.6883182462797535,0.1591769100582553,14,3404,665,0
4,21,44526,0.11619414203058424,0.27001475025689997,0.1538206082263157,14,3404,665,0
7,24,118359,0.0011512758228421985,0.15492909925087742,0.15377782342803523,14,3404,665,0
5,19,128049,8.916447864076503e-05,0.15168656670274733,0.15159740222410656,14,3404,665,0
8,25,59567,0.06649882784587487,0.21742512464052172,0.15092629679464686,14,3404,665,0
9,23,18983,0.0014853835713161008,0.1516644402514214,0.15017905668010528,14,3404,665,0
9,25,38445,0.0004548798918230989,0.15015722344415786,0.14970234355233475,14,3404,665,0
10,23,65717,0.0026492993273275834,0.15191516674224362,0.14926586741491604,14,3404,665,0
10,25,56554,0.029063096204739604,0.1773996877886761,0.1483365915839365,14,3404,665,0
6,19,14693,0.0015208728154782873,0.14927524268666267,0.1477543698711844,14,3404,665,0
4,22,114635,6.059100919188051e-05,0.14748628340413814,0.14742569239494627,14,3404,665,0
11,25,118412,0.011013364392210834,0.15790584553416104,0.1468924811419502,14,3404,665,0
12,25,108219,0.004156780662720356,0.14910022280917895,0.1449434421464586,14,3404,665,0
13,25,63867,5.7482845568783066e-05,0.144745657943158,0.14468817509758922,14,3404,665,0
14,25,52363,6.475320080862534e-05,0.14447553317583353,0.1444107799750249,14,3404,665,0
8,24,62794,0.0,0.1435378319564858,0.1435378319564858,14,3404,665,0
5,22,14272,0.08899222184642729,0.2313316129068018,0.14233939106037452,14,3404,665,0
5,21,69155,0.042348935803996894,0.1831274757360269,0.14077853993203,14,3404,665,0
5,17,118115,0.02902660939418125,0.16933355907308917,0.14030694967890792,14,3404,665,0
9,24,11107,0.03022074456982261,0.16942893364445183,0.13920818907462923,14,3404,665,0
10,24,69392,0.012394277128852424,0.1497971260382742,0.13740284890942178,14,3404,665,0
6,22,102970,0.05192002698981455,0.18898905999252594,0.1370690330027114,14,3404,665,0
11,23,101003,0.0008817958558701877,0.13772137164359916,0.13683957578772896,14,3404,665,0
15,25,74501,0.007747889728993409,0.14445718377812725,0.13670929404913384,14,3404,665,0
16,25,127685,0.0,0.13512597788007005,0.13512597788007005,14,3404,665,0
12,23,130320,0.00015819053268607166,0.13444513614749334,0.13428694561480728,14,3404,665,0
7,22,17423,0.0022838225816825264,0.1361937861231878,0.13390996354150528,14,3404,665,0
17,25,95486,0.001395552236937528,0.13369014408992733,0.1322945918529898,14,3404,665,0
11,24,109543,0.006191344022723461,0.13800563256727888,0.13181428854455543,14,3404,665,0
6,21,9339,0.0010934620473472263,0.13221749807186595,0.13112403602451872,14,3404,665,0
7,21,25420,0.013720393397691254,0.14462525846871235,0.1309048650710211,14,3404,665,0
12,24,106204,0.0,0.13062947440818937,0.13062947440818937,14,3404,665,0
13,24,109786,0.0013898380315975156,0.1309622433539768,0.1295724053223793,14,3404,665,0
8,22,47227,0.0008302179446388801,0.1297571802945565,0.1289269623499176,14,3404,665,0
13,23,90942,0.12007983055746903,0.2478075811299096,0.12772775057244057,14,3404,665,0
14,24,41895,0.023277478739960132,0.15099536438515998,0.12771788564519984,14,3404,665,0
5,20,21512,0.0015647304501940139,0.1278370830729487,0.12627235262275469,14,3404,665,0
15,24,127903,0.0028804906620681094,0.12860913380774372,0.1257286431456756,14,3404,665,0
16,24,59975,0.009002634356142292,0.13444697482561888,0.12544434046947658,14,3404,665,0
6,20,15842,1.5525966285634643,1.6769096484383936,0.12431301987492938,14,3404,665,0
8,21,93476,8.78899500656576e-05,0.12283469772214121,0.12274680777207556,14,3404,665,0
9,21,76644,0.00018706918289541132,0.12145677423030121,0.1212697050474058,14,3404,665,0
18,25,58989,0.024599510026100873,0.1457050234458341,0.12110551341973323,14,3404,665,0
7,19,3780,9.573836586131326e-05,0.11959520579103888,0.11949946742517757,14,3404,665,0
19,25,7193,0.0009669304804327077,0.12023664156652522,0.11926971108609251,14,3404,665,0
17,24,101696,0.06649491464781819,0.18406233114919873,0.11756741650138054,14,3404,665,0
20,25,23070,0.02839992135235261,0.14508136171877584,0.11668144036642322,14,3404,665,0
8,19,26867,0.04887768227285942,0.16522328115644178,0.11634559888358235,14,3404,665,0
9,22,18555,0.00021190163262637556,0.11640464412774734,0.11619274249512096,14,3404,665,0
21,25,82690,3.4951281468001214e-05,0.11597164723962206,0.11593669595815405,14,3404,665,0
22,25,15655,0.0022557424599429607,0.11732058251828245,0.11506484005833949,14,3404,665,0
7,20,112656,0.00047291162227602906,0.1136064718682543,0.11313356024597827,14,3404,665,0
14,23,38348,0.01934162884977103,0.13216715852803143,0.1128255296782604,14,3404,665,0
23,25,100039,0.11582517379622721,0.22740467085495925,0.11157949705873203,14,3404,665,0
6,17,73158,0.22626506801685245,0.33769819413882546,0.11143312612197301,14,3404,665,0
15,23,42187,0.0018594853975332003,0.11269435650765529,0.1108348711101221,14,3404,665,0
16,23,41165,0.0,0.1092758694829272,0.1092758694829272,14,3404,665,0
17,23,565,0.022066103129780804,0.13112537468950244,0.10905927155972164,14,3404,665,0
